image,longitude,latitude,country_id,admin1_id,admin2_id,cell_id
alps_gcas_26098467625_108111f5b1.png,7.00086,45.4316,3,33,26,8323
alps_cham_26099001178_8c9bec74c9.png,6.83663,45.9337,3,33,25,8346
alps_wild_26118536317_c076a53548.png,11.0172,46.8578,0,47,66,8422
alps_wild_26138042880_4f9d1b1f8e.png,10.979,46.964,0,47,66,8422
alps_wild_26147564044_c41160dac5.png,10.9456,46.8441,0,47,66,8422
alps_wild_26149724753_9ab6ca56b6.png,10.9316,46.8512,0,47,66,8422
alps_wild_26149757553_b1c4aaafb2.png,10.9322,46.8509,0,47,66,8422
alps_cham_26151387935_3854802fdf.png,6.87292,45.9775,3,33,25,8346
alps_ortl_26175193489_d8daeaca28.png,10.4885,46.5334,4,45,19,8408
alps_gcas_26181977184_55d6eddc68.png,6.72372,45.3473,3,33,26,8323
alps_gpar_26190329849_22f2b9780c.png,7.19193,45.5684,4,0,118,8328
alps_gcas_26234085249_cd71c5b7fc.png,6.79251,45.3918,3,33,26,8323
alps_ortl_26238441562_671bd33aa0.png,10.585,46.4568,4,45,19,8408
alps_ortl_26239407172_35c7cc3385.png,10.6735,46.4699,4,45,102,8408
alps_ortl_26265081161_2168301a09.png,10.6274,46.4982,4,45,19,8408
alps_ortl_26265103301_4f72de07a8.png,10.6263,46.4996,4,45,19,8408
alps_ortl_26265275241_83c730805f.png,10.6665,46.4848,4,45,19,8408
alps_ortl_26265548111_a5ea552fdd.png,10.673,46.4696,4,45,102,8408
alps_wild_26293215053_10ae11abfb.png,10.9221,46.9254,0,47,66,8422
alps_wild_26299378438_563ec2703b.png,10.958,46.9662,0,47,66,8422
alps_wild_26299409618_de17651155.png,10.979,46.9789,0,47,66,8422
alps_ortl_26305151676_09e4a539ba.png,10.6058,46.4683,4,45,19,8408
alps_ortl_26305674246_87dc0636af.png,10.6788,46.4788,4,45,19,8411
alps_ortl_26305883506_4261e66a44.png,10.6736,46.4698,4,45,102,8408
alps_ortl_26305894346_47ee83f4a2.png,10.675,46.4698,4,45,102,8408
alps_wild_26308440678_ea7e13a8d3.png,11.0,46.9733,0,47,66,8422
alps_wild_26309433168_a5f7db5eff.png,10.9427,46.9575,0,47,66,8422
alps_wild_26309484128_8804cee67a.png,10.9751,46.9777,0,47,66,8422
alps_gcas_26315519969_35822596c3.png,6.79499,45.3939,3,33,26,8323
alps_ortl_26317729389_b631bd5ee5.png,10.5995,46.4902,4,45,19,8408
alps_gpar_26324132509_e4a593d421.png,7.15123,45.4603,4,29,101,8323
alps_gcas_26330753449_3136ebb27a.png,6.7998,45.3874,3,33,26,8323
alps_ortl_26330793175_1d4e8035cd.png,10.5876,46.4629,4,45,19,8408
alps_ortl_26331075635_c8face990f.png,10.6171,46.4627,4,45,102,8408
alps_ortl_26331465525_5dbfa30230.png,10.659,46.4863,4,45,19,8408
alps_ortl_26331570485_7889a23ceb.png,10.6767,46.4817,4,45,19,8408
alps_cham_26339803594_46f66d1958.png,6.94889,45.9522,3,33,25,8346
alps_cham_26340812613_e0ee5511fe.png,6.7839,45.8937,3,33,25,8346
alps_wild_26353085400_27d4a7be22.png,10.9941,46.9397,0,47,66,8422
alps_wild_26353089450_17d511b467.png,10.968,46.942,0,47,66,8422
alps_wild_26353091130_9c25d6b2e1.png,10.9941,46.9397,0,47,66,8422
alps_wild_26353139720_0b67081af2.png,10.9839,46.9493,0,47,66,8422
alps_cham_26356434058_23ace2abfd.png,6.87509,45.9677,3,33,25,8346
alps_gcas_26384243709_4c07283d9a.png,6.82838,45.3763,3,33,26,8323
alps_gcas_26406337519_26c458443d.png,6.83456,45.36,3,33,26,8323
alps_wild_2641737497_7d0e0825fd.png,10.8173,46.8348,4,45,19,8416
alps_wild_26418129412_3ff5869f0b.png,10.9574,46.9674,0,47,66,8422
alps_wild_26421327977_fef4b42161.png,11.0195,46.8611,0,47,66,8422
alps_gcas_26425212304_4901cf2a67.png,6.76335,45.4153,3,33,26,8323
alps_wild_2642558706_63cafe6f04.png,10.8341,46.8285,4,45,19,8416
alps_wild_26441270469_779e82787f.png,11.0262,46.8429,0,47,66,8422
alps_wild_26443738157_c7247accfe.png,11.0197,46.8618,0,47,66,8422
alps_wild_26480507280_8667838bdd.png,10.9321,46.8509,0,47,66,8422
alps_cham_26526876173_8a4a4082cf.png,6.89647,45.879,3,33,25,8346
alps_wild_26558448689_4d213c4e7a.png,11.0202,46.8459,0,47,66,8422
alps_wild_26562028831_be8d96be9c.png,10.9395,46.9549,0,47,66,8422
alps_wild_2659219309_8ed7b87c3a.png,10.8243,46.8539,4,45,19,8422
alps_wild_2659220331_4d24904391.png,10.8227,46.8565,4,45,19,8422
alps_wild_2659224021_0b7de0b9e7.png,10.8312,46.8454,4,45,19,8422
alps_wild_2659227845_826abfb1cd.png,10.8239,46.8535,4,45,19,8422
alps_wild_2659281071_6e1bfb4522.png,10.8033,46.7878,4,45,19,8416
alps_wild_2659288173_cfea13c388.png,10.7799,46.7833,4,45,19,8416
alps_ortl_26593383144_a464cf6e95.png,10.4404,46.538,4,19,100,8408
alps_ortl_26594652633_9aa9e3ff70.png,10.4404,46.5381,4,19,100,8408
alps_wild_26600213186_5c3405ea20.png,10.9941,46.9397,0,47,66,8422
alps_wild_26600230546_cfe71a40cc.png,10.9941,46.9397,0,47,66,8422
alps_wild_26600232486_076980531a.png,10.9673,46.9427,0,47,66,8422
alps_wild_26600234496_bd6eda5f3b.png,10.9679,46.9424,0,47,66,8422
alps_wild_26600276026_6d9b360b47.png,10.9838,46.9493,0,47,66,8422
alps_wild_2660055296_d420139e42.png,10.824,46.8535,4,45,19,8422
alps_wild_26626514925_973759af8a.png,10.9838,46.9493,0,47,66,8422
alps_ortl_26633819797_5400e4f789.png,10.6212,46.4403,4,45,102,8408
alps_ortl_26633988617_411541fa28.png,10.614,46.4412,4,45,102,8408
alps_ortl_26634019147_2bac8f2a70.png,10.6171,46.4439,4,45,102,8408
alps_ortl_26634035837_ca8b147d71.png,10.6173,46.4439,4,45,102,8408
alps_ortl_26634064337_b0ebeeae82.png,10.6172,46.4439,4,45,102,8408
alps_ortl_26634091647_ea7fd42f27.png,10.6165,46.4442,4,45,102,8408
alps_ortl_26634200607_49669b0a39.png,10.6165,46.4441,4,45,102,8408
alps_ortl_26634218227_5a37ebb1eb.png,10.6165,46.4442,4,45,102,8408
alps_ortl_26634599887_0693078fdf.png,10.6764,46.4797,4,45,19,8408
alps_gpar_26661656189_0362112346.png,7.20508,45.5158,4,0,118,8323
alps_gcas_26687019443_45907cb4a4.png,6.83218,45.3367,3,33,26,8323
alps_wild_26726587959_4d9ffc5f43.png,11.0217,46.8458,0,47,66,8422
alps_ortl_26788561963_2913ed4a8f.png,10.6743,46.4694,4,45,102,8408
alps_wild_26791492642_4607608655.png,10.9216,46.9222,0,47,66,8422
alps_cham_2681489703_7ab33c4264.png,6.88333,45.9055,3,33,25,8346
alps_gcas_26830293549_a37ace9436.png,6.7994,45.3355,3,33,26,8323
alps_gpar_26831389457_93b3698871.png,7.33353,45.5712,4,0,118,8329
alps_wild_26836160686_caa9ffecf0.png,10.9188,46.9178,0,47,66,8422
alps_cham_2684328341_f452c0a7d4.png,6.97022,46.0271,1,51,50,8346
alps_cham_2684332871_0ce207e589.png,6.97103,46.0297,1,51,50,8346
alps_cham_2684407803_fdfef7caa4.png,6.95999,46.0197,1,51,50,8346
alps_cham_2685236454_951101a7f9.png,6.95231,46.0094,3,33,25,8346
alps_cham_2687830683_a84f6213a6.png,6.96103,46.0203,1,51,50,8346
alps_cham_2687840331_a2fb5f28cd.png,6.95959,46.02,1,51,50,8346
alps_cham_2688667480_e211fa5aa9.png,6.95205,46.0085,3,33,25,8346
alps_cham_26911697506_ee82700b82.png,6.96029,45.9481,3,33,25,8346
alps_cham_26911698296_94684cc2de.png,6.96033,45.9484,3,33,25,8346
alps_cham_26911745486_a29af1c272.png,6.88544,45.902,3,33,25,8346
alps_cham_26995187662_a84e781dc7.png,6.87891,45.9083,3,33,25,8346
alps_gpar_27017678292_0ed45a2478.png,7.30858,45.5739,4,0,118,8329
alps_ortl_27020666903_7d48a39a50.png,10.453,46.5304,4,19,100,8408
alps_wild_27041347328_6dc9f88e0c.png,10.9269,46.9217,0,47,66,8422
alps_wild_27041347948_0e1ca95f42.png,10.9255,46.9248,0,47,66,8422
alps_cham_27056287146_cdd0e2e5d1.png,6.8874,45.878,3,33,25,8346
alps_cham_27058657099_cc018d28fb.png,6.88888,45.9447,3,33,25,8346
alps_wild_27064757747_a7e5bf1a53.png,10.8881,46.8001,4,45,19,8416
alps_gpar_27085162463_e7e323654e.png,7.33585,45.5778,4,0,118,8329
alps_cham_27089510115_410a58a0d9.png,6.88783,45.8798,3,33,25,8346
alps_cham_27089510275_e2658f73cb.png,6.88684,45.879,3,33,25,8346
alps_ortl_27103562692_bc91164bde.png,10.4434,46.5371,4,19,100,8408
alps_ortl_27130598551_68822e28a5.png,10.4406,46.538,4,19,100,8408
alps_cham_2714069001_528e738780.png,6.91752,45.9339,3,33,25,8346
alps_cham_2714073183_180ae9ec3c.png,6.91613,45.9338,3,33,25,8346
alps_cham_2714884120_18204fa752.png,6.91673,45.9341,3,33,25,8346
alps_ortl_27151071374_f234fa9427.png,10.4545,46.5289,4,19,100,8408
alps_ortl_27151439254_e02c7c3fe2.png,10.3994,46.5129,4,19,100,8408
alps_ortl_27152425253_d794fa1368.png,10.4095,46.517,4,19,100,8408
alps_gpar_27167358914_397de3f5fe.png,7.25374,45.5178,4,0,118,8326
alps_gpar_27167553574_7758a2071b.png,7.23395,45.5166,4,0,118,8326
alps_gpar_27167585494_8d2fb2f249.png,7.23283,45.5157,4,0,118,8326
alps_gpar_27168292393_253dc45335.png,7.24207,45.5192,4,0,118,8326
alps_gpar_27168348673_0bced95d6a.png,7.23303,45.516,4,0,118,8326
alps_wild_27201475428_d2cac4da66.png,11.0181,46.8585,0,47,66,8422
alps_gpar_27204466268_f8635ffd26.png,7.15276,45.5304,4,0,118,8323
alps_ortl_27214841024_ba5f18b494.png,10.4086,46.5187,4,19,100,8408
alps_ortl_27214842944_ebea52e52d.png,10.4086,46.5187,4,19,100,8408
alps_ortl_27214846334_806e90a947.png,10.4096,46.5189,4,19,100,8408
alps_gcas_27224502136_37d5ebe78c.png,6.721,45.3478,3,33,26,8323
alps_wild_2723197548_3c3ec01ec5.png,10.803,46.7891,4,45,19,8416
alps_wild_2723197774_482459ffce.png,10.8039,46.7892,4,45,19,8416
alps_cham_27232234863_9fcbd97c50.png,6.95941,46.0294,1,51,50,8346
alps_gpar_27251489990_bf8291665d.png,7.26839,45.5159,4,29,101,8326
alps_gpar_27256785329_0b6dfb5db5.png,7.17794,45.5591,4,0,118,8328
alps_cham_2725884435_669d34b54e.png,6.91851,45.931,3,33,25,8346
alps_cham_2725891643_14c5bf6108.png,6.91799,45.9302,3,33,25,8346
alps_cham_2725892823_f71729453f.png,6.91643,45.9323,3,33,25,8346
alps_cham_2725894331_a99052e97a.png,6.91746,45.931,3,33,25,8346
alps_cham_2726708194_dbd13dc4ac.png,6.91761,45.9318,3,33,25,8346
alps_cham_2726711522_6d784c3d1e.png,6.91656,45.9328,3,33,25,8346
alps_cham_27270685734_af1f282a6e.png,6.88738,45.8789,3,33,25,8346
alps_cham_27270687804_6a23b35475.png,6.88746,45.8784,3,33,25,8346
alps_cham_27270689434_0ddd8f8542.png,6.88709,45.8785,3,33,25,8346
alps_cham_27270701263_43c716dc90.png,6.88812,45.9016,3,33,25,8346
alps_cham_27287303341_e03d037c01.png,6.88768,45.8782,3,33,25,8346
alps_cham_27289033765_c89d870f13.png,6.89014,45.9809,3,33,25,8346
alps_ortl_27321336864_9e1468a9fe.png,10.41,46.5182,4,19,100,8408
alps_ortl_27343191343_941c2e4a73.png,10.4867,46.534,4,45,19,8408
alps_ortl_27344060404_2729b9fa2f.png,10.5013,46.5397,4,45,19,8408
alps_ortl_27344150373_4472eb1352.png,10.4069,46.5164,4,19,100,8408
alps_ortl_27344601744_67a36cd641.png,10.462,46.5257,4,19,100,8408
alps_ortl_27344926984_9086d57094.png,10.4104,46.5192,4,19,100,8408
alps_ortl_27344980774_1c9c845c61.png,10.4104,46.5192,4,19,100,8408
alps_ortl_27344993794_86b1d8cbc6.png,10.4097,46.5191,4,19,100,8408
alps_gcas_27360818148_662519d042.png,6.99215,45.4325,3,33,26,8323
alps_ortl_27388487416_8d58887668.png,10.4068,46.5164,4,19,100,8408
alps_ortl_27395714880_de46164356.png,10.504,46.5753,4,45,19,8410
alps_cham_27407031153_6dd57b5e2c.png,6.82668,45.9165,3,33,25,8346
alps_cham_27407045564_eee3153da1.png,6.88839,45.8793,3,33,25,8346
alps_ortl_27422607655_65ebfe22e0.png,10.4068,46.5165,4,19,100,8408
alps_ortl_27422802125_d1644c4b04.png,10.4049,46.5147,4,19,100,8408
alps_gpar_27429259192_8978aaeb94.png,7.26781,45.5181,4,29,101,8326
alps_cham_27430563533_e65225e2b1.png,6.9578,46.0164,1,51,50,8346
alps_cham_27430726363_132be9ff96.png,6.95957,46.0296,1,51,50,8346
alps_cham_27439983523_fcf7848ba7.png,6.8872,45.8793,3,33,25,8346
alps_cham_2744152611_457b686730.png,6.8637,45.9175,3,33,25,8346
alps_gcas_27457105271_60d9ed2289.png,6.83125,45.3196,4,29,101,8323
alps_gpar_27476656403_2e4d924b43.png,7.13059,45.4642,4,0,118,8323
alps_gpar_27476664953_d55ec9554a.png,7.13818,45.464,4,29,101,8323
alps_gpar_27476669463_5229657e4c.png,7.14385,45.4662,4,29,101,8323
alps_gpar_27476681803_34acb217c0.png,7.26951,45.4377,4,29,101,8326
alps_gcas_27495801608_e66b50199b.png,6.93346,45.2903,4,29,101,8323
alps_gpar_27501106010_4acff736d7.png,7.26528,45.515,4,29,101,8326
alps_gcas_27515235333_921ca76e91.png,6.89135,45.4304,3,33,26,8323
alps_cham_27516929663_2f1ec698be.png,6.87335,45.9568,3,33,25,8346
alps_cham_27517700493_45f9d3510d.png,6.86891,45.9501,3,33,25,8346
alps_cham_27517707823_9db63d731a.png,6.88811,45.9662,3,33,25,8346
alps_gpar_27527575795_d2455efdc7.png,7.24714,45.535,4,0,118,8329
alps_gpar_27528061365_39ef6dfc9a.png,7.26744,45.5177,4,29,101,8326
alps_cham_27566439620_36e11d2ba3.png,6.9445,46.0217,1,51,109,8346
alps_cham_27566484220_147c80b230.png,6.95521,46.0217,1,51,50,8346
alps_cham_27566491070_41e46b1706.png,6.95766,46.0208,1,51,50,8346
alps_gpar_27597416939_b71f1d65e3.png,7.16917,45.5073,4,0,118,8323
alps_cham_27604698750_ee08b398ca.png,6.88708,45.8798,3,33,25,8346
alps_cham_27604710780_d6e5d876dc.png,6.88763,45.8787,3,33,25,8346
alps_cham_27604740140_560fb0ce50.png,6.88696,45.8811,3,33,25,8346
alps_cham_27604743620_b3999d970a.png,6.88529,45.9012,3,33,25,8346
alps_ortl_27622434404_acea5ffe8a.png,10.575,46.5095,4,45,19,8408
alps_cham_2762500653_d8eaed57e9.png,6.88718,45.8792,3,33,25,8346
alps_cham_2762502319_154a5cc07d.png,6.88846,45.8791,3,33,25,8346
alps_cham_2762548121_d7824744ba.png,6.88941,45.8797,3,33,25,8346
alps_cham_2762552463_92144348e8.png,6.88721,45.8788,3,33,25,8346
alps_cham_2762560417_71ce734161.png,6.88759,45.8787,3,33,25,8346
alps_cham_2762570965_a6a20a4307.png,6.88843,45.8794,3,33,25,8346
alps_cham_2762578169_3095143b97.png,6.88819,45.8794,3,33,25,8346
alps_ortl_27632063798_34ef600173.png,10.6351,46.4351,4,45,102,8408
alps_ortl_27632076098_3677fb7ca1.png,11.2005,45.8918,4,45,102,8378
alps_ortl_27632395508_3c44ddf1cc.png,10.626,46.4378,4,45,102,8408
alps_ortl_27632407878_e493991662.png,10.6261,46.4377,4,45,102,8408
alps_ortl_27632593808_96052579ce.png,10.6209,46.4379,4,45,102,8408
alps_ortl_27632608178_05c5520032.png,10.621,46.4401,4,45,102,8408
alps_ortl_27632718868_3e60596ab7.png,10.6172,46.4416,4,45,102,8408
alps_ortl_27633156048_0ace253392.png,10.6678,46.4685,4,45,102,8408
alps_ortl_27633195148_9bd7f272ce.png,10.6889,46.4851,4,45,19,8411
alps_ortl_27633302268_cff0d40a89.png,10.672,46.4768,4,45,102,8408
alps_cham_2763341296_a1c4312e5b.png,6.88755,45.8791,3,33,25,8346
alps_cham_2763347366_3307ba5d10.png,6.88647,45.8791,3,33,25,8346
alps_cham_2763390448_a455668678.png,6.88762,45.8785,3,33,25,8346
alps_cham_2763392730_3fd86a28b2.png,6.88761,45.8786,3,33,25,8346
alps_cham_2763396992_a1ebbba5b4.png,6.88775,45.8786,3,33,25,8346
alps_cham_2763401540_169ef70ac7.png,6.88744,45.8782,3,33,25,8346
alps_cham_2763405300_723d9c27fa.png,6.88755,45.8793,3,33,25,8346
alps_cham_2763429576_41f03cb1b4.png,6.88715,45.8784,3,33,25,8346
alps_ortl_27662991862_e74a99afec.png,10.4558,46.5304,4,19,100,8408
alps_ortl_27662999342_f6edd54f84.png,10.456,46.5289,4,19,100,8408
alps_ortl_27663009532_612d6dfe6b.png,10.4099,46.5271,4,19,100,8408
alps_gpar_27678506362_b978e5e27e.png,7.23427,45.5178,4,0,118,8326
alps_gpar_27678775642_925d4f13cf.png,7.25113,45.5146,4,29,101,8326
alps_gpar_27678783412_30a03dcc8b.png,7.25101,45.5162,4,29,101,8326
alps_gpar_27678883812_c2108194a4.png,7.23404,45.5137,4,29,101,8326
alps_gpar_27679024312_5814e3e8c8.png,7.21153,45.4948,4,29,101,8326
alps_gpar_27695571155_f2e0ceb066.png,7.35595,45.6056,4,0,118,8329
alps_cham_2769697987_6c9889d54f.png,6.91835,45.9295,3,33,25,8346
alps_cham_2769713385_1b447302a7.png,6.89823,45.9812,3,33,25,8346
alps_gpar_27705150521_c78a49eeca.png,7.22149,45.5071,4,29,101,8326
alps_gpar_27705317671_00bd702220.png,7.21041,45.5144,4,0,118,8326
alps_ortl_27724950903_fd54c7e597.png,10.4542,46.5294,4,19,100,8408
alps_ortl_27724952083_5566384cbb.png,10.4541,46.5294,4,19,100,8408
alps_ortl_27725693712_0b7426dc2c.png,10.4085,46.5187,4,19,100,8408
alps_ortl_27725694782_faaf39019a.png,10.4087,46.5189,4,19,100,8408
alps_ortl_27729057416_13ded61be6.png,10.4339,46.5423,4,19,100,8408
alps_ortl_27735732660_78a367970f.png,10.5004,46.5414,4,45,19,8408
alps_cham_27740516920_2340a523aa.png,6.82197,45.9119,3,33,25,8346
alps_gcas_27745318793_743257a24a.png,6.88596,45.2723,4,29,101,8323
alps_gcas_27745319953_6dc1f8eca8.png,6.88573,45.2721,4,29,101,8323
alps_gpar_27745545576_037d77696d.png,7.21721,45.5088,4,29,101,8326
alps_cham_27750530313_c064ae5713.png,6.91779,45.9303,3,33,25,8346
alps_gcas_27751172774_d10a383176.png,6.75603,45.3896,3,33,26,8323
alps_gcas_27751178374_1059c2e8ec.png,6.76744,45.3625,3,33,26,8323
alps_gcas_27751178864_fa6a291239.png,6.76578,45.3638,3,33,26,8323
alps_gcas_27752007283_1d2b7b7fb3.png,6.78803,45.3752,3,33,26,8323
alps_gcas_27752067103_e496455aa0.png,6.76684,45.3631,3,33,26,8323
alps_gcas_27752067323_f5f04571ce.png,6.76655,45.364,3,33,26,8323
alps_gcas_27754209014_594d4c8518.png,6.7302,45.3792,3,33,26,8323
alps_wild_27760878559_80503fbbfa.png,11.0185,46.8506,0,47,66,8422
alps_cham_27761620604_74caefc2e1.png,6.88746,45.8793,3,33,25,8346
alps_cham_27761621264_24c8fc5424.png,6.88691,45.8794,3,33,25,8346
alps_cham_27761622974_b1aba95d0b.png,6.888,45.8788,3,33,25,8346
alps_cham_27761623644_8304e8d95b.png,6.88829,45.8794,3,33,25,8346
alps_cham_27761623854_92d2036b67.png,6.8882,45.8793,3,33,25,8346
alps_cham_27762418713_b186cacede.png,6.90756,45.9366,3,33,25,8346
alps_gpar_27778953615_84c719a385.png,7.2343,45.5174,4,0,118,8326
alps_gpar_27779330685_3f06a7a5a0.png,7.23445,45.5166,4,0,118,8326
alps_wild_27780158419_2b925f4af2.png,11.0189,46.851,0,47,66,8422
alps_cham_27781574272_a73dd590e0.png,6.88691,45.8796,3,33,25,8346
alps_cham_27781579512_5aecbb097b.png,6.88824,45.8796,3,33,25,8346
alps_cham_27790060114_27a7551b10.png,6.89204,45.9809,3,33,25,8346
alps_cham_27790060284_f4a1fa58df.png,6.89084,45.9817,3,33,25,8346
alps_cham_27790072734_b53f9b9177.png,6.89173,45.9805,3,33,25,8346
alps_cham_27791114073_747b946a62.png,6.8921,45.9784,3,33,25,8346
alps_ortl_27803263499_97c68ee324.png,10.4548,46.5269,4,19,100,8408
alps_ortl_27803278589_ae7327af44.png,10.4635,46.5262,4,19,100,8408
alps_gpar_27811104160_bb7c6224cc.png,7.13586,45.4655,4,29,101,8323
alps_cham_2781191589_9c2e7dfd77.png,6.88754,45.8787,3,33,25,8346
alps_ortl_27813244232_e7d2be70db.png,10.4555,46.5277,4,19,100,8408
alps_gcas_2782616234_fa3863d112.png,6.83349,45.3338,3,33,26,8323
alps_ortl_27850624859_0e024ef917.png,10.5837,46.5022,4,45,19,8408
alps_cham_27854720620_14fcd0b402.png,6.84733,45.9373,3,33,25,8346
alps_ortl_27855496322_27ac6054a4.png,10.4371,46.5122,4,19,100,8408
alps_ortl_27855768042_f26900b792.png,10.4069,46.5164,4,19,100,8408
alps_ortl_27855790612_204fa2d358.png,10.4068,46.5164,4,19,100,8408
alps_gcas_27857715094_a578f970b3.png,7.02675,45.4189,3,33,26,8323
alps_cham_27859959297_f6b9494923.png,6.79817,45.9805,3,33,25,8346
alps_cham_27869380466_e0d090d851.png,6.91929,45.9312,3,33,25,8346
alps_cham_27869380726_9cf13cc229.png,6.91708,45.9322,3,33,25,8346
alps_cham_27873848903_f593fca259.png,6.88783,45.8794,3,33,25,8346
alps_gpar_27878010012_e255bb2907.png,7.14199,45.4758,4,0,118,8323
alps_cham_27882455855_8c4bc77d23.png,6.88589,45.9001,3,33,25,8346
alps_cham_27882459625_d488a70985.png,6.8865,45.9022,3,33,25,8346
alps_cham_2789422141_783021f57e.png,6.91742,45.9327,3,33,25,8346
alps_cham_2789422843_bd113a9811.png,6.918,45.9324,3,33,25,8346
alps_cham_2789425081_6a02ca0566.png,6.91627,45.9334,3,33,25,8346
alps_cham_2789430847_6c549ee7e5.png,6.91629,45.9332,3,33,25,8346
alps_cham_2790276320_a872cfa454.png,6.91751,45.9319,3,33,25,8346
alps_cham_2790277104_4814852357.png,6.91762,45.9319,3,33,25,8346
alps_ortl_27923120566_b24c8e7c35.png,10.4115,46.5187,4,19,100,8408
alps_ortl_27923409983_4de2e5ed80.png,10.4523,46.5308,4,19,100,8408
alps_wild_27928265689_1a2b69c094.png,11.0184,46.8521,0,47,66,8422
alps_ortl_27937986021_4ec7f3c54a.png,10.4068,46.5164,4,19,100,8408
alps_cham_27942987451_24a13ffcd7.png,6.82147,45.9119,3,33,25,8346
alps_cham_27951661362_1e4f874ce9.png,6.88748,45.8793,3,33,25,8346
alps_cham_27951674362_dfde127344.png,6.88938,45.8796,3,33,25,8346
alps_gpar_27961629224_35cec7d3cb.png,7.20459,45.5272,4,0,118,8323
alps_gpar_27961630954_cac80a38bc.png,7.22032,45.5068,4,29,101,8326
alps_gpar_27961631344_e322ce09d6.png,7.22012,45.507,4,29,101,8326
alps_gpar_27961631724_7db419edd3.png,7.22337,45.5056,4,29,101,8326
alps_cham_2797675410_d990947073.png,6.88781,45.8787,3,33,25,8346
alps_cham_27986016456_23f499acd0.png,6.88687,45.879,3,33,25,8346
alps_ortl_27987536154_29d44a3a8b.png,10.4594,46.5306,4,19,100,8408
alps_gpar_27988850662_f476457153.png,7.13336,45.4624,4,29,101,8323
alps_gpar_27988855412_440a53e3eb.png,7.13183,45.4631,4,0,118,8323
alps_gpar_27988866852_0d3c7c8cb2.png,7.13805,45.4629,4,29,101,8323
alps_gcas_27995058592_f4703b36c1.png,7.02409,45.4239,3,33,26,8323
alps_cham_28009900636_f82ffa77a6.png,6.95061,46.0094,3,33,25,8346
alps_cham_28009940916_77561a57e1.png,6.95629,46.015,1,51,50,8346
alps_cham_28019530406_026071a541.png,6.82688,45.9159,3,33,25,8346
alps_cham_28019616266_8b63e882bf.png,6.8852,45.9023,3,33,25,8346
alps_cham_28019619136_1b04b669c7.png,6.88486,45.902,3,33,25,8346
alps_gcas_28027291352_cef4c96663.png,6.89145,45.4245,3,33,26,8323
alps_cham_28054005045_67981ed774.png,6.88907,45.8789,3,33,25,8346
alps_gpar_28057214186_7af9db9747.png,7.27815,45.4423,4,29,101,8326
alps_ortl_28058814280_17c3e0f99d.png,10.4542,46.5295,4,19,100,8408
alps_cham_28059286211_b034e6a528.png,6.87378,45.9574,3,33,25,8346
alps_ortl_28061169900_40a1d2d911.png,10.4528,46.5288,4,19,100,8408
alps_wild_28063270688_e9ab5fa291.png,10.888,46.801,4,45,19,8416
alps_wild_28063534958_4357b0c030.png,10.888,46.8007,4,45,19,8416
alps_wild_28077593349_2c7827f5b0.png,11.0171,46.8534,0,47,66,8422
alps_cham_28077856883_97fee467c1.png,6.88847,45.8793,3,33,25,8346
alps_gcas_28085103710_1d6d3e10ee.png,6.79072,45.3947,3,33,26,8323
alps_gcas_28085103840_a7dd318da5.png,6.78925,45.3913,3,33,26,8323
alps_gcas_28085104080_3c9f91c786.png,6.78421,45.3715,3,33,26,8323
alps_gcas_28085104260_85996bb6fb.png,6.78342,45.3689,3,33,26,8323
alps_gcas_28085105350_3f5746d257.png,6.77295,45.3564,3,33,26,8323
alps_cham_28087580584_41e9cc9659.png,6.8867,45.9622,3,33,25,8346
alps_gcas_28088591483_4636c69528.png,6.75384,45.3914,3,33,26,8323
alps_gpar_28091391745_3fa997ae45.png,7.1324,45.4643,4,0,118,8323
alps_cham_28091998605_8a9467caa3.png,6.89286,45.9483,3,33,25,8346
alps_cham_28095672800_960878335a.png,6.88804,45.8795,3,33,25,8346
alps_cham_28095684850_7a16602c68.png,6.8877,45.8796,3,33,25,8346
alps_cham_28095686060_0f39017f57.png,6.88709,45.8784,3,33,25,8346
alps_cham_28095686950_bc2dabcdb9.png,6.88747,45.8788,3,33,25,8346
alps_cham_28095689350_3d2b68e25b.png,6.88735,45.879,3,33,25,8346
alps_cham_28095698780_114383510f.png,6.88707,45.8785,3,33,25,8346
alps_cham_28095714810_f8f51d70f5.png,6.88669,45.8792,3,33,25,8346
alps_cham_28095719980_0af2aefeef.png,6.88826,45.8792,3,33,25,8346
alps_cham_28102010486_e8a8b79657.png,6.85268,45.9371,3,33,25,8346
alps_gcas_28105358887_390fabb8ee.png,7.0414,45.4464,3,33,26,8323
alps_gcas_28130828265_bbf20727f2.png,6.88848,45.4125,3,33,26,8323
alps_gcas_28132973610_31687eb199.png,6.88602,45.2724,4,29,101,8323
alps_cham_28133180935_876253ce06.png,6.87737,45.9589,3,33,25,8346
alps_cham_28136854735_46725a5117.png,6.85222,45.9404,3,33,25,8346
alps_cham_28137816695_c926c287ae.png,6.90944,45.9857,3,33,25,8346
alps_cham_28137872555_aa0a38f19c.png,6.89591,45.9719,3,33,25,8346
alps_cham_28139328496_c29bf6b010.png,6.90057,45.9855,3,33,25,8346
alps_ortl_28147194609_f7826aa6c8.png,10.3651,46.4669,4,19,100,8408
alps_gcas_28150315604_229b1135e2.png,6.77112,45.3975,3,33,26,8323
alps_wild_28166049219_81cda16654.png,11.0199,46.8505,0,47,66,8422
alps_cham_28172433003_37a52ae527.png,6.88706,45.8781,3,33,25,8346
